TimeStamp;P_HOME;temperature;day_of_week_1;day_of_week_2;day_of_week_3;day_of_week_4;day_of_week_5;day_of_week_6;day_of_week_1;day_of_week_2;day_of_week_3;day_of_week_4;day_of_week_5;day_of_week_6
2025-12-13 17:00:00;2886.2046;-0.2;False;False;False;False;True;False;False;False;False;False;True;False
2025-12-13 18:00:00;2966.689;-0.3;False;False;False;False;True;False;False;False;False;False;True;False
2025-12-13 19:00:00;3097.8514999999998;-0.9;False;False;False;False;True;False;False;False;False;False;True;False
2025-12-13 20:00:00;3148.51675;-0.8;False;False;False;False;True;False;False;False;False;False;True;False
2025-12-13 21:00:00;3751.20025;-0.6;False;False;False;False;True;False;False;False;False;False;True;False
2025-12-13 22:00:00;4133.6;-0.5;False;False;False;False;True;False;False;False;False;False;True;False
2025-12-13 23:00:00;3219.091;-0.3;False;False;False;False;True;False;False;False;False;False;True;False
2025-12-14 00:00:00;3069.3332499999997;-0.2;False;False;False;False;False;True;False;False;False;False;False;True
2025-12-14 01:00:00;3101.23325;-0.2;False;False;False;False;False;True;False;False;False;False;False;True
2025-12-14 02:00:00;1776.1;-0.2;False;False;False;False;False;True;False;False;False;False;False;True
2025-12-14 03:00:00;2067.5125;-0.1;False;False;False;False;False;True;False;False;False;False;False;True
2025-12-14 04:00:00;1887.21675;-0.2;False;False;False;False;False;True;False;False;False;False;False;True
2025-12-14 05:00:00;1732.0365000000002;-0.3;False;False;False;False;False;True;False;False;False;False;False;True
2025-12-14 06:00:00;1751.7335;-0.3;False;False;False;False;False;True;False;False;False;False;False;True
2025-12-14 07:00:00;2930.83325;-0.3;False;False;False;False;False;True;False;False;False;False;False;True
2025-12-14 08:00:00;2139.39975;-0.2;False;False;False;False;False;True;False;False;False;False;False;True
2025-12-14 09:00:00;2946.8897500000003;-0.1;False;False;False;False;False;True;False;False;False;False;False;True
2025-12-14 10:00:00;1689.7835;0.2;False;False;False;False;False;True;False;False;False;False;False;True
2025-12-14 11:00:00;2576.3815;0.2;False;False;False;False;False;True;False;False;False;False;False;True
2025-12-14 12:00:00;1834.27125;0.3;False;False;False;False;False;True;False;False;False;False;False;True
2025-12-14 13:00:00;1593.23475;0.2;False;False;False;False;False;True;False;False;False;False;False;True
2025-12-14 14:00:00;1737.6482500000002;0.0;False;False;False;False;False;True;False;False;False;False;False;True
2025-12-14 15:00:00;1520.1084999999998;-0.2;False;False;False;False;False;True;False;False;False;False;False;True
2025-12-14 16:00:00;3581.2712500000002;-0.5;False;False;False;False;False;True;False;False;False;False;False;True
2025-12-14 17:00:00;4092.41475;-0.6;False;False;False;False;False;True;False;False;False;False;False;True
2025-12-14 18:00:00;3843.2650000000003;-0.7;False;False;False;False;False;True;False;False;False;False;False;True
2025-12-14 19:00:00;3285.40575;-0.6;False;False;False;False;False;True;False;False;False;False;False;True
2025-12-14 20:00:00;3064.563;-0.6;False;False;False;False;False;True;False;False;False;False;False;True
2025-12-14 21:00:00;2624.5205;-0.8;False;False;False;False;False;True;False;False;False;False;False;True
2025-12-14 22:00:00;3104.588333333333;-0.9;False;False;False;False;False;True;False;False;False;False;False;True
2025-12-14 23:00:00;3822.76;-0.9;False;False;False;False;False;True;False;False;False;False;False;True
2025-12-15 00:00:00;3280.6440000000002;-0.9;False;False;False;False;False;False;False;False;False;False;False;False
2025-12-15 01:00:00;4277.189;-0.9;False;False;False;False;False;False;False;False;False;False;False;False
2025-12-15 02:00:00;6469.095499999999;-1.1;False;False;False;False;False;False;False;False;False;False;False;False
2025-12-15 03:00:00;1717.9189999999999;-1.2;False;False;False;False;False;False;False;False;False;False;False;False
2025-12-15 04:00:00;1947.9702499999999;-1.4;False;False;False;False;False;False;False;False;False;False;False;False
2025-12-15 05:00:00;2220.8959999999997;-1.2;False;False;False;False;False;False;False;False;False;False;False;False
2025-12-15 06:00:00;2554.775;-1.2;False;False;False;False;False;False;False;False;False;False;False;False
2025-12-15 07:00:00;3805.471;-1.5;False;False;False;False;False;False;False;False;False;False;False;False
2025-12-15 08:00:00;1678.2617500000001;-2.1;False;False;False;False;False;False;False;False;False;False;False;False
2025-12-15 09:00:00;1177.27925;-1.9;False;False;False;False;False;False;False;False;False;False;False;False
2025-12-15 10:00:00;2430.5855;-1.6;False;False;False;False;False;False;False;False;False;False;False;False
2025-12-15 11:00:00;847.654;-0.9;False;False;False;False;False;False;False;False;False;False;False;False
2025-12-15 12:00:00;1161.0490909090909;-0.2;False;False;False;False;False;False;False;False;False;False;False;False
2025-12-15 13:00:00;1474.4441818181817;-0.2;False;False;False;False;False;False;False;False;False;False;False;False
2025-12-15 14:00:00;1787.8392727272728;0.1;False;False;False;False;False;False;False;False;False;False;False;False
2025-12-15 15:00:00;2101.234363636364;-0.6;False;False;False;False;False;False;False;False;False;False;False;False
2025-12-15 16:00:00;2414.629454545455;-1.4;False;False;False;False;False;False;False;False;False;False;False;False
2025-12-15 17:00:00;2728.0245454545457;-2.0;False;False;False;False;False;False;False;False;False;False;False;False
2025-12-15 18:00:00;3041.4196363636365;-1.8;False;False;False;False;False;False;False;False;False;False;False;False
2025-12-15 19:00:00;3354.8147272727274;-1.8;False;False;False;False;False;False;False;False;False;False;False;False
2025-12-15 20:00:00;3668.2098181818183;-1.9;False;False;False;False;False;False;False;False;False;False;False;False
2025-12-15 21:00:00;3981.604909090909;-2.3;False;False;False;False;False;False;False;False;False;False;False;False
2025-12-15 22:00:00;4295.0;-2.3;False;False;False;False;False;False;False;False;False;False;False;False
2025-12-15 23:00:00;4114.062541666666;-2.5;False;False;False;False;False;False;False;False;False;False;False;False
2025-12-16 00:00:00;3933.1250833333334;-2.2;True;False;False;False;False;False;True;False;False;False;False;False
2025-12-16 01:00:00;3752.187625;-2.8;True;False;False;False;False;False;True;False;False;False;False;False
2025-12-16 02:00:00;3571.2501666666667;-2.8;True;False;False;False;False;False;True;False;False;False;False;False
2025-12-16 03:00:00;3390.3127083333334;-3.3;True;False;False;False;False;False;True;False;False;False;False;False
2025-12-16 04:00:00;3209.37525;-3.0;True;False;False;False;False;False;True;False;False;False;False;False
2025-12-16 05:00:00;3028.4377916666667;-3.2;True;False;False;False;False;False;True;False;False;False;False;False
2025-12-16 06:00:00;2847.5003333333334;-2.9;True;False;False;False;False;False;True;False;False;False;False;False
2025-12-16 07:00:00;2081.9522500000003;-3.2;True;False;False;False;False;False;True;False;False;False;False;False
2025-12-16 08:00:00;2939.7397499999997;-3.2;True;False;False;False;False;False;True;False;False;False;False;False
2025-12-16 09:00:00;2124.0;-3.2;True;False;False;False;False;False;True;False;False;False;False;False
2025-12-16 10:00:00;1386.43125;-2.2;True;False;False;False;False;False;True;False;False;False;False;False
2025-12-16 11:00:00;648.8625;-0.8;True;False;False;False;False;False;True;False;False;False;False;False
2025-12-16 12:00:00;1231.75425;-0.2;True;False;False;False;False;False;True;False;False;False;False;False
2025-12-16 13:00:00;1289.73875;0.4;True;False;False;False;False;False;True;False;False;False;False;False
2025-12-16 14:00:00;3797.3154999999997;-0.8;True;False;False;False;False;False;True;False;False;False;False;False
2025-12-16 15:00:00;4316.10625;-1.5;True;False;False;False;False;False;True;False;False;False;False;False
2025-12-16 16:00:00;2180.33875;-3.2;True;False;False;False;False;False;True;False;False;False;False;False
2025-12-16 17:00:00;2014.10825;-3.4;True;False;False;False;False;False;True;False;False;False;False;False
2025-12-16 18:00:00;4478.0065;-2.8;True;False;False;False;False;False;True;False;False;False;False;False
2025-12-16 19:00:00;3231.0955;-3.0;True;False;False;False;False;False;True;False;False;False;False;False
2025-12-16 20:00:00;4013.80825;-3.0;True;False;False;False;False;False;True;False;False;False;False;False
2025-12-16 21:00:00;3678.8525;-2.8;True;False;False;False;False;False;True;False;False;False;False;False
2025-12-16 22:00:00;3318.7690000000002;-2.2;True;False;False;False;False;False;True;False;False;False;False;False
2025-12-16 23:00:00;2203.8585;-1.8;True;False;False;False;False;False;True;False;False;False;False;False
2025-12-17 00:00:00;3022.34775;-1.8;False;True;False;False;False;False;False;True;False;False;False;False
2025-12-17 01:00:00;2570.2925;-1.5;False;True;False;False;False;False;False;True;False;False;False;False
2025-12-17 02:00:00;3344.0885;-1.7;False;True;False;False;False;False;False;True;False;False;False;False
2025-12-17 03:00:00;8361.381000000001;-1.5;False;True;False;False;False;False;False;True;False;False;False;False
2025-12-17 04:00:00;2166.9185;-1.9;False;True;False;False;False;False;False;True;False;False;False;False
2025-12-17 05:00:00;2611.01775;-1.7;False;True;False;False;False;False;False;True;False;False;False;False
2025-12-17 06:00:00;2978.32925;-1.8;False;True;False;False;False;False;False;True;False;False;False;False
2025-12-17 07:00:00;3633.54775;-1.8;False;True;False;False;False;False;False;True;False;False;False;False
2025-12-17 08:00:00;1351.266;-2.3;False;True;False;False;False;False;False;True;False;False;False;False
2025-12-17 09:00:00;1174.8555000000001;-2.2;False;True;False;False;False;False;False;True;False;False;False;False
2025-12-17 10:00:00;1634.93725;-1.8;False;True;False;False;False;False;False;True;False;False;False;False
2025-12-17 11:00:00;2737.333;-1.3;False;True;False;False;False;False;False;True;False;False;False;False
2025-12-17 12:00:00;3182.8;-0.9;False;True;False;False;False;False;False;True;False;False;False;False
2025-12-17 13:00:00;3332.160907894737;-1.3;False;True;False;False;False;False;False;True;False;False;False;False
2025-12-17 14:00:00;3481.5218157894737;-1.5;False;True;False;False;False;False;False;True;False;False;False;False
2025-12-17 15:00:00;3630.8827236842108;-2.2;False;True;False;False;False;False;False;True;False;False;False;False
2025-12-17 16:00:00;3780.2436315789473;-2.5;False;True;False;False;False;False;False;True;False;False;False;False
2025-12-17 17:00:00;3929.6045394736843;-2.5;False;True;False;False;False;False;False;True;False;False;False;False
2025-12-17 18:00:00;4078.9654473684213;-2.7;False;True;False;False;False;False;False;True;False;False;False;False
2025-12-17 19:00:00;4228.326355263158;-2.2;False;True;False;False;False;False;False;True;False;False;False;False
2025-12-17 20:00:00;4377.687263157895;-1.5;False;True;False;False;False;False;False;True;False;False;False;False
2025-12-17 21:00:00;4527.048171052632;-1.2;False;True;False;False;False;False;False;True;False;False;False;False
2025-12-17 22:00:00;4676.4090789473685;-1.0;False;True;False;False;False;False;False;True;False;False;False;False
2025-12-17 23:00:00;4825.769986842106;-0.6;False;True;False;False;False;False;False;True;False;False;False;False
2025-12-18 00:00:00;4975.1308947368425;-0.1;False;False;True;False;False;False;False;False;True;False;False;False
2025-12-18 01:00:00;5124.491802631579;-0.6;False;False;True;False;False;False;False;False;True;False;False;False
2025-12-18 02:00:00;5273.8527105263165;-0.4;False;False;True;False;False;False;False;False;True;False;False;False
2025-12-18 03:00:00;5423.213618421052;-0.6;False;False;True;False;False;False;False;False;True;False;False;False
2025-12-18 04:00:00;5572.57452631579;-0.3;False;False;True;False;False;False;False;False;True;False;False;False
2025-12-18 05:00:00;5721.935434210527;-0.1;False;False;True;False;False;False;False;False;True;False;False;False
2025-12-18 06:00:00;5871.296342105263;-0.2;False;False;True;False;False;False;False;False;True;False;False;False
2025-12-18 07:00:00;6020.65725;-0.3;False;False;True;False;False;False;False;False;True;False;False;False
2025-12-18 08:00:00;1405.94575;-0.1;False;False;True;False;False;False;False;False;True;False;False;False
2025-12-18 09:00:00;559.2112500000001;0.4;False;False;True;False;False;False;False;False;True;False;False;False
2025-12-18 10:00:00;2422.81375;1.5;False;False;True;False;False;False;False;False;True;False;False;False
2025-12-18 11:00:00;3105.59825;1.9;False;False;True;False;False;False;False;False;True;False;False;False
2025-12-18 12:00:00;7332.70975;2.1;False;False;True;False;False;False;False;False;True;False;False;False
2025-12-18 13:00:00;2872.182;2.2;False;False;True;False;False;False;False;False;True;False;False;False
2025-12-18 14:00:00;1922.9045;2.4;False;False;True;False;False;False;False;False;True;False;False;False
2025-12-18 15:00:00;2417.99275;1.8;False;False;True;False;False;False;False;False;True;False;False;False
2025-12-18 16:00:00;1235.618;0.9;False;False;True;False;False;False;False;False;True;False;False;False
2025-12-18 17:00:00;1482.35375;0.7;False;False;True;False;False;False;False;False;True;False;False;False
2025-12-18 18:00:00;3419.4392500000004;0.9;False;False;True;False;False;False;False;False;True;False;False;False
2025-12-18 19:00:00;3305.3832500000003;1.0;False;False;True;False;False;False;False;False;True;False;False;False
2025-12-18 20:00:00;4007.5195;1.4;False;False;True;False;False;False;False;False;True;False;False;False
2025-12-18 21:00:00;3595.93225;1.4;False;False;True;False;False;False;False;False;True;False;False;False
2025-12-18 22:00:00;3626.1085;1.5;False;False;True;False;False;False;False;False;True;False;False;False
2025-12-18 23:00:00;4107.6525;1.6;False;False;True;False;False;False;False;False;True;False;False;False
2025-12-19 00:00:00;7770.190250000001;1.2;False;False;False;True;False;False;False;False;False;True;False;False
2025-12-19 01:00:00;5156.11175;0.8;False;False;False;True;False;False;False;False;False;True;False;False
2025-12-19 02:00:00;3081.9849999999997;0.6;False;False;False;True;False;False;False;False;False;True;False;False
2025-12-19 03:00:00;3091.2025;0.4;False;False;False;True;False;False;False;False;False;True;False;False
2025-12-19 04:00:00;2408.76525;0.5;False;False;False;True;False;False;False;False;False;True;False;False
2025-12-19 05:00:00;3639.7827500000003;0.6;False;False;False;True;False;False;False;False;False;True;False;False
2025-12-19 06:00:00;3508.067;0.2;False;False;False;True;False;False;False;False;False;True;False;False
2025-12-19 07:00:00;3950.9030000000002;-0.4;False;False;False;True;False;False;False;False;False;True;False;False
2025-12-19 08:00:00;3269.5144999999998;-0.4;False;False;False;True;False;False;False;False;False;True;False;False
2025-12-19 09:00:00;3575.23575;-0.3;False;False;False;True;False;False;False;False;False;True;False;False
2025-12-19 10:00:00;3700.589;-0.2;False;False;False;True;False;False;False;False;False;True;False;False
2025-12-19 11:00:00;4201.251;0.6;False;False;False;True;False;False;False;False;False;True;False;False
2025-12-19 12:00:00;2779.36925;1.5;False;False;False;True;False;False;False;False;False;True;False;False
2025-12-19 13:00:00;2591.64175;1.6;False;False;False;True;False;False;False;False;False;True;False;False
2025-12-19 14:00:00;4236.2837500000005;1.5;False;False;False;True;False;False;False;False;False;True;False;False
2025-12-19 15:00:00;4710.875;0.6;False;False;False;True;False;False;False;False;False;True;False;False
2025-12-19 16:00:00;4683.1455000000005;-0.3;False;False;False;True;False;False;False;False;False;True;False;False
2025-12-19 17:00:00;1957.14025;-0.8;False;False;False;True;False;False;False;False;False;True;False;False
2025-12-19 18:00:00;2981.8064999999997;-1.0;False;False;False;True;False;False;False;False;False;True;False;False
2025-12-19 19:00:00;4516.76175;-0.9;False;False;False;True;False;False;False;False;False;True;False;False
2025-12-19 20:00:00;4271.871;-1.0;False;False;False;True;False;False;False;False;False;True;False;False
2025-12-19 21:00:00;3797.62425;-0.6;False;False;False;True;False;False;False;False;False;True;False;False
2025-12-19 22:00:00;3951.717;-0.6;False;False;False;True;False;False;False;False;False;True;False;False
2025-12-19 23:00:00;2983.4135;-0.2;False;False;False;True;False;False;False;False;False;True;False;False
2025-12-20 00:00:00;2538.913;-0.1;False;False;False;False;True;False;False;False;False;False;True;False
2025-12-20 01:00:00;4202.9665;0.0;False;False;False;False;True;False;False;False;False;False;True;False
2025-12-20 02:00:00;8965.955249999999;-0.1;False;False;False;False;True;False;False;False;False;False;True;False
2025-12-20 03:00:00;3282.6510000000003;0.1;False;False;False;False;True;False;False;False;False;False;True;False
2025-12-20 04:00:00;3875.9477500000003;0.6;False;False;False;False;True;False;False;False;False;False;True;False
2025-12-20 05:00:00;3441.8672500000002;0.9;False;False;False;False;True;False;False;False;False;False;True;False
2025-12-20 06:00:00;2669.2165;1.0;False;False;False;False;True;False;False;False;False;False;True;False
2025-12-20 07:00:00;2999.3100000000004;0.9;False;False;False;False;True;False;False;False;False;False;True;False
2025-12-20 08:00:00;3069.1535;1.6;False;False;False;False;True;False;False;False;False;False;True;False
2025-12-20 09:00:00;6207.0;2.5;False;False;False;False;True;False;False;False;False;False;True;False
2025-12-20 10:00:00;2451.78575;3.0;False;False;False;False;True;False;False;False;False;False;True;False
2025-12-20 11:00:00;2713.108;4.3;False;False;False;False;True;False;False;False;False;False;True;False
2025-12-20 12:00:00;4145.641;5.2;False;False;False;False;True;False;False;False;False;False;True;False
2025-12-20 13:00:00;4062.3995;4.9;False;False;False;False;True;False;False;False;False;False;True;False
2025-12-20 14:00:00;2739.505;5.3;False;False;False;False;True;False;False;False;False;False;True;False
2025-12-20 15:00:00;2172.6235;4.8;False;False;False;False;True;False;False;False;False;False;True;False
2025-12-20 16:00:00;1423.029;2.3;False;False;False;False;True;False;False;False;False;False;True;False
2025-12-20 17:00:00;1186.968;1.6;False;False;False;False;True;False;False;False;False;False;True;False
2025-12-20 18:00:00;3467.6365;1.5;False;False;False;False;True;False;False;False;False;False;True;False
2025-12-20 19:00:00;4275.79525;1.6;False;False;False;False;True;False;False;False;False;False;True;False
2025-12-20 20:00:00;4237.97875;1.8;False;False;False;False;True;False;False;False;False;False;True;False
2025-12-20 21:00:00;2893.518;1.8;False;False;False;False;True;False;False;False;False;False;True;False
2025-12-20 22:00:00;3198.6345;1.2;False;False;False;False;True;False;False;False;False;False;True;False
2025-12-20 23:00:00;4138.81475;1.4;False;False;False;False;True;False;False;False;False;False;True;False
2025-12-21 00:00:00;2409.7415;1.7;False;False;False;False;False;True;False;False;False;False;False;True
2025-12-21 01:00:00;3814.263;2.8;False;False;False;False;False;True;False;False;False;False;False;True
2025-12-21 02:00:00;3590.12475;2.3;False;False;False;False;False;True;False;False;False;False;False;True
2025-12-21 03:00:00;2829.026;2.2;False;False;False;False;False;True;False;False;False;False;False;True
2025-12-21 04:00:00;2303.0515;2.0;False;False;False;False;False;True;False;False;False;False;False;True
2025-12-21 05:00:00;2252.367;1.8;False;False;False;False;False;True;False;False;False;False;False;True
2025-12-21 06:00:00;2721.711;1.7;False;False;False;False;False;True;False;False;False;False;False;True
2025-12-21 07:00:00;2643.5434999999998;2.5;False;False;False;False;False;True;False;False;False;False;False;True
2025-12-21 08:00:00;2584.24925;1.6;False;False;False;False;False;True;False;False;False;False;False;True
2025-12-21 09:00:00;4044.43575;2.8;False;False;False;False;False;True;False;False;False;False;False;True
2025-12-21 10:00:00;1565.4355;4.2;False;False;False;False;False;True;False;False;False;False;False;True
2025-12-21 11:00:00;2816.878;5.7;False;False;False;False;False;True;False;False;False;False;False;True
2025-12-21 12:00:00;1249.4592499999999;6.9;False;False;False;False;False;True;False;False;False;False;False;True
2025-12-21 13:00:00;1217.1;6.6;False;False;False;False;False;True;False;False;False;False;False;True
2025-12-21 14:00:00;1378.69175;7.1;False;False;False;False;False;True;False;False;False;False;False;True
2025-12-21 15:00:00;1195.306;6.0;False;False;False;False;False;True;False;False;False;False;False;True
2025-12-21 16:00:00;955.894;4.2;False;False;False;False;False;True;False;False;False;False;False;True
2025-12-21 17:00:00;2485.85325;3.5;False;False;False;False;False;True;False;False;False;False;False;True
2025-12-21 18:00:00;3497.2962500000003;3.0;False;False;False;False;False;True;False;False;False;False;False;True
2025-12-21 19:00:00;4181.937;3.2;False;False;False;False;False;True;False;False;False;False;False;True
2025-12-21 20:00:00;4707.18375;3.0;False;False;False;False;False;True;False;False;False;False;False;True
2025-12-21 21:00:00;3969.1712500000003;2.4;False;False;False;False;False;True;False;False;False;False;False;True
2025-12-21 22:00:00;3678.82325;2.0;False;False;False;False;False;True;False;False;False;False;False;True
2025-12-21 23:00:00;3608.9002499999997;1.8;False;False;False;False;False;True;False;False;False;False;False;True
2025-12-22 00:00:00;2915.0565;1.6;False;False;False;False;False;False;False;False;False;False;False;False
2025-12-22 01:00:00;2548.2435;1.5;False;False;False;False;False;False;False;False;False;False;False;False
2025-12-22 02:00:00;2232.0992499999998;1.5;False;False;False;False;False;False;False;False;False;False;False;False
2025-12-22 03:00:00;9567.17625;1.5;False;False;False;False;False;False;False;False;False;False;False;False
2025-12-22 04:00:00;2910.3715;1.1;False;False;False;False;False;False;False;False;False;False;False;False
2025-12-22 05:00:00;2520.50625;0.9;False;False;False;False;False;False;False;False;False;False;False;False
2025-12-22 06:00:00;3192.28025;0.9;False;False;False;False;False;False;False;False;False;False;False;False
2025-12-22 07:00:00;3488.30425;1.5;False;False;False;False;False;False;False;False;False;False;False;False
2025-12-22 08:00:00;3426.1949999999997;1.5;False;False;False;False;False;False;False;False;False;False;False;False
2025-12-22 09:00:00;3023.71425;1.6;False;False;False;False;False;False;False;False;False;False;False;False
2025-12-22 10:00:00;2866.0945;1.6;False;False;False;False;False;False;False;False;False;False;False;False
2025-12-22 11:00:00;2268.2585;0.9;False;False;False;False;False;False;False;False;False;False;False;False
2025-12-22 12:00:00;3301.984;0.8;False;False;False;False;False;False;False;False;False;False;False;False
2025-12-22 13:00:00;3547.57625;0.9;False;False;False;False;False;False;False;False;False;False;False;False
2025-12-22 14:00:00;2896.92125;1.0;False;False;False;False;False;False;False;False;False;False;False;False
2025-12-22 15:00:00;5871.51375;0.8;False;False;False;False;False;False;False;False;False;False;False;False
2025-12-22 16:00:00;1730.5235;0.6;False;False;False;False;False;False;False;False;False;False;False;False
2025-12-22 17:00:00;3051.303;0.6;False;False;False;False;False;False;False;False;False;False;False;False
2025-12-22 18:00:00;4219.568499999999;0.6;False;False;False;False;False;False;False;False;False;False;False;False
2025-12-22 19:00:00;3238.7560000000003;0.6;False;False;False;False;False;False;False;False;False;False;False;False
2025-12-22 20:00:00;3223.38375;0.6;False;False;False;False;False;False;False;False;False;False;False;False
2025-12-22 21:00:00;4317.0740000000005;0.4;False;False;False;False;False;False;False;False;False;False;False;False
2025-12-22 22:00:00;4596.594;0.3;False;False;False;False;False;False;False;False;False;False;False;False
2025-12-22 23:00:00;3827.277;0.2;False;False;False;False;False;False;False;False;False;False;False;False
2025-12-23 00:00:00;3326.473;0.3;True;False;False;False;False;False;True;False;False;False;False;False
2025-12-23 01:00:00;3530.52075;0.5;True;False;False;False;False;False;True;False;False;False;False;False
2025-12-23 02:00:00;2224.61025;0.4;True;False;False;False;False;False;True;False;False;False;False;False
2025-12-23 03:00:00;3007.70775;0.4;True;False;False;False;False;False;True;False;False;False;False;False
2025-12-23 04:00:00;5519.1605;0.3;True;False;False;False;False;False;True;False;False;False;False;False
2025-12-23 05:00:00;6316.11525;0.3;True;False;False;False;False;False;True;False;False;False;False;False
2025-12-23 06:00:00;3193.17375;0.4;True;False;False;False;False;False;True;False;False;False;False;False
2025-12-23 07:00:00;3430.2662499999997;0.5;True;False;False;False;False;False;True;False;False;False;False;False
2025-12-23 08:00:00;2773.25675;0.2;True;False;False;False;False;False;True;False;False;False;False;False
2025-12-23 09:00:00;2950.28575;0.2;True;False;False;False;False;False;True;False;False;False;False;False
2025-12-23 10:00:00;3686.31425;0.5;True;False;False;False;False;False;True;False;False;False;False;False
2025-12-23 11:00:00;2181.6504999999997;1.0;True;False;False;False;False;False;True;False;False;False;False;False
2025-12-23 12:00:00;1414.4395;1.1;True;False;False;False;False;False;True;False;False;False;False;False
2025-12-23 13:00:00;1133.062;0.2;True;False;False;False;False;False;True;False;False;False;False;False
2025-12-23 14:00:00;2475.4880000000003;-0.6;True;False;False;False;False;False;True;False;False;False;False;False
2025-12-23 15:00:00;5893.1005000000005;-1.3;True;False;False;False;False;False;True;False;False;False;False;False
2025-12-23 16:00:00;6806.9169999999995;-2.0;True;False;False;False;False;False;True;False;False;False;False;False
2025-12-23 17:00:00;5115.60125;-2.4;True;False;False;False;False;False;True;False;False;False;False;False
2025-12-23 18:00:00;4430.53475;-2.6;True;False;False;False;False;False;True;False;False;False;False;False
2025-12-23 19:00:00;4475.29125;-2.9;True;False;False;False;False;False;True;False;False;False;False;False
2025-12-23 20:00:00;4365.845;-3.0;True;False;False;False;False;False;True;False;False;False;False;False
2025-12-23 21:00:00;4968.6990000000005;-3.0;True;False;False;False;False;False;True;False;False;False;False;False
2025-12-23 22:00:00;4708.7585;-3.1;True;False;False;False;False;False;True;False;False;False;False;False
2025-12-23 23:00:00;4903.478;-3.5;True;False;False;False;False;False;True;False;False;False;False;False
2025-12-24 00:00:00;3240.58025;-3.8;False;True;False;False;False;False;False;True;False;False;False;False
2025-12-24 01:00:00;3387.68825;-3.5;False;True;False;False;False;False;False;True;False;False;False;False
2025-12-24 02:00:00;3354.747;-3.3;False;True;False;False;False;False;False;True;False;False;False;False
2025-12-24 03:00:00;2698.8225;-3.2;False;True;False;False;False;False;False;True;False;False;False;False
2025-12-24 04:00:00;7665.2085;-3.0;False;True;False;False;False;False;False;True;False;False;False;False
2025-12-24 05:00:00;4699.94925;-3.2;False;True;False;False;False;False;False;True;False;False;False;False
2025-12-24 06:00:00;2570.67225;-3.2;False;True;False;False;False;False;False;True;False;False;False;False
2025-12-24 07:00:00;3233.08775;-3.7;False;True;False;False;False;False;False;True;False;False;False;False
2025-12-24 08:00:00;2686.6310000000003;-4.3;False;True;False;False;False;False;False;True;False;False;False;False
2025-12-24 09:00:00;1682.8912500000001;-4.8;False;True;False;False;False;False;False;True;False;False;False;False
2025-12-24 10:00:00;1452.917;-5.2;False;True;False;False;False;False;False;True;False;False;False;False
2025-12-24 11:00:00;4243.231;-5.7;False;True;False;False;False;False;False;True;False;False;False;False
2025-12-24 12:00:00;9107.767249999999;-6.0;False;True;False;False;False;False;False;True;False;False;False;False
2025-12-24 13:00:00;5374.825;-6.2;False;True;False;False;False;False;False;True;False;False;False;False
2025-12-24 14:00:00;2614.1635;-6.2;False;True;False;False;False;False;False;True;False;False;False;False
2025-12-24 15:00:00;3369.70325;-6.5;False;True;False;False;False;False;False;True;False;False;False;False
2025-12-24 16:00:00;3968.79;-6.7;False;True;False;False;False;False;False;True;False;False;False;False
2025-12-24 17:00:00;1264.55;-6.9;False;True;False;False;False;False;False;True;False;False;False;False
2025-12-24 18:00:00;3914.90025;-7.1;False;True;False;False;False;False;False;True;False;False;False;False
2025-12-24 19:00:00;4659.7;-7.5;False;True;False;False;False;False;False;True;False;False;False;False
2025-12-24 20:00:00;4061.513;-7.7;False;True;False;False;False;False;False;True;False;False;False;False
2025-12-24 21:00:00;3829.053;-7.6;False;True;False;False;False;False;False;True;False;False;False;False
2025-12-24 22:00:00;3499.3545000000004;-7.4;False;True;False;False;False;False;False;True;False;False;False;False
2025-12-24 23:00:00;4213.61675;-7.1;False;True;False;False;False;False;False;True;False;False;False;False
2025-12-25 00:00:00;3384.2690000000002;-6.7;False;False;True;False;False;False;False;False;True;False;False;False
2025-12-25 01:00:00;3294.38175;-7.4;False;False;True;False;False;False;False;False;True;False;False;False
2025-12-25 02:00:00;3560.886;-7.2;False;False;True;False;False;False;False;False;True;False;False;False
2025-12-25 03:00:00;3209.7435;-6.8;False;False;True;False;False;False;False;False;True;False;False;False
2025-12-25 04:00:00;3585.72375;-6.3;False;False;True;False;False;False;False;False;True;False;False;False
2025-12-25 05:00:00;3660.07225;-6.1;False;False;True;False;False;False;False;False;True;False;False;False
2025-12-25 06:00:00;3172.675;-6.0;False;False;True;False;False;False;False;False;True;False;False;False
2025-12-25 07:00:00;3323.429;-5.7;False;False;True;False;False;False;False;False;True;False;False;False
2025-12-25 08:00:00;3017.43;-5.5;False;False;True;False;False;False;False;False;True;False;False;False
2025-12-25 09:00:00;2699.475;-4.8;False;False;True;False;False;False;False;False;True;False;False;False
2025-12-25 10:00:00;2442.27025;-3.0;False;False;True;False;False;False;False;False;True;False;False;False
2025-12-25 11:00:00;2148.93825;-1.5;False;False;True;False;False;False;False;False;True;False;False;False
2025-12-25 12:00:00;2349.2375;-0.4;False;False;True;False;False;False;False;False;True;False;False;False
2025-12-25 13:00:00;3503.21425;-0.4;False;False;True;False;False;False;False;False;True;False;False;False
2025-12-25 14:00:00;2712.647;-0.5;False;False;True;False;False;False;False;False;True;False;False;False
2025-12-25 15:00:00;2473.7795;-1.8;False;False;True;False;False;False;False;False;True;False;False;False
